date;saat;toplam;dogalgaz;ruzgar;linyit;ithalKomur;barajli;akarsu;diger;organizationId;organizationShortName;Diğer Veriş;mcp;smp;KUDÜP Değişim;Gaz KUDÜP Değişim;Rüzgar KUDÜP Değişim;Linyit KUDÜP Değişim;İthal Kömür KUDÜP Değişim;Barajlı KUDÜP Değişim;Akarsu KUDÜP Değişim;Diğer KUDÜP Değişim;Veriş Değişim;Gaz Veriş Değişim;Rüzgar Veriş Değişim;Linyit Veriş Değişim;İthal Kömür Veriş Değişim;Barajlı Veriş Değişim;Akarsu Veriş Değişim;Diğer Veriş Değişim
2023-08-06 06:00:00;06:00;2589;750;3;752;0;1078;6;0;195;EÜAŞ;0,0;2110,0;2110;-210;0;0;-210;0;0;0;0;195;23;3;117;0;51;0;0
2023-08-06 07:00:00;07:00;2817;590;3;822;0;1395;6;0;195;EÜAŞ;0,0;1836,43;1836;-280;0;0;-280;0;0;0;0;78;12;2;122;0;-60;1;0
2023-08-06 08:00:00;08:00;2815;510;3;862;0;1433;6;0;195;EÜAŞ;0,0;2100,01;1000;-230;0;0;-230;0;0;0;0;81;5;2;24;0;47;1;0
2023-08-06 09:00:00;09:00;3149;570;3;852;0;1718;6;0;195;EÜAŞ;0,0;2050,01;1300;-90;0;0;-90;0;0;0;0;-118;0;1;-126;0;4;1;0
2023-08-06 10:00:00;10:00;3684;615;3;842;0;2218;6;0;195;EÜAŞ;0,0;1649,99;650;-300;0;0;-320;0;20;0;0;99;8;0;106;0;-17;1;0
2023-08-06 11:00:00;11:00;4024;613;4;832;0;2569;6;0;195;EÜAŞ;0,0;1649,99;675;-35;0;0;-90;0;55;0;0;-109;5;0;-122;0;6;1;0
2023-08-06 12:00:00;12:00;4190;610;4;822;0;2748;6;0;195;EÜAŞ;0,0;1299,99;550;-80;0;0;-90;0;10;0;0;139;-78;-1;-42;0;259;1;0
2023-08-06 13:00:00;13:00;4333;607;4;822;0;2893;6;0;195;EÜAŞ;0,0;1649,98;700;-85;0;0;-90;0;5;0;0;386;1;-1;26;0;359;1;0
2023-08-06 14:00:00;14:00;4305;605;3;822;0;2868;6;0;195;EÜAŞ;0,0;1649,98;650;0;0;0;-90;0;90;0;0;419;-34;-1;9;0;444;1;0
2023-08-06 15:00:00;15:00;4291;602;2;822;0;2858;6;0;195;EÜAŞ;0,0;1650,0;700;0;0;0;-90;0;90;0;0;463;7;-1;9;0;447;1;0
2023-08-06 16:00:00;16:00;4407;602;2;822;0;2974;6;0;195;EÜAŞ;0,0;2000,0;2000;-175;0;0;-200;0;25;0;0;839;12;-1;142;0;684;2;0
2023-08-06 17:00:00;17:00;4649;602;2;822;0;3216;6;0;195;EÜAŞ;0,0;2032,75;2082;0;0;0;-90;0;90;0;0;1230;13;-1;202;0;1014;1;0
2023-08-06 18:00:00;18:00;5639;685;2;822;0;4124;6;0;195;EÜAŞ;0,0;1899,99;2336;0;0;0;-90;0;90;0;0;695;-32;-1;194;0;533;1;0
2023-08-06 19:00:00;19:00;5811;755;2;822;0;4226;6;0;195;EÜAŞ;0,0;2588,83;2588;0;0;0;0;0;0;0;0;1054;32;0;-8;0;1028;1;0
2023-08-06 20:00:00;20:00;6610;858;2;822;0;4922;6;0;195;EÜAŞ;0,0;2596,25;2601;-90;0;0;-90;0;0;0;0;1183;10;0;120;0;1050;1;0
2023-08-06 21:00:00;21:00;6729;952;2;842;0;4927;6;0;195;EÜAŞ;0,0;2594,59;2603;-90;0;0;-90;0;0;0;0;1358;17;1;10;0;1327;1;0
2023-08-06 22:00:00;22:00;6679;958;1;842;0;4871;6;0;195;EÜAŞ;0,0;2500,0;2520;-90;0;0;-90;0;0;0;0;788;19;2;-31;0;797;0;0
2023-08-06 23:00:00;23:00;6324;964;1;852;0;4500;6;0;195;EÜAŞ;0,0;2346,55;2346;-90;0;0;-90;0;0;0;0;708;15;2;-38;0;726;2;0
2023-08-06 00:00:00;00:00;1710;935;11;382;0;291;90;0;282;Enerjisa;0,0;2600,0;2602;-277;-276;-1;0;0;0;0;0;404;303;-5;78;0;34;-5;0
2023-08-06 01:00:00;01:00;1722;935;20;384;0;291;90;0;282;Enerjisa;0,0;2399,99;2399;-151;-151;0;0;0;0;0;0;143;127;6;76;0;-50;-15;0
2023-08-06 02:00:00;02:00;1734;935;31;385;0;291;90;0;282;Enerjisa;0,0;2399,98;1900;-305;-305;0;0;0;0;0;0;122;36;7;74;0;19;-15;0
2023-08-06 03:00:00;03:00;1741;935;38;386;0;291;90;0;282;Enerjisa;0,0;2187,5;2187;0;0;0;0;0;0;0;0;117;23;8;77;0;0;8;0
2023-08-06 04:00:00;04:00;1523;937;40;386;0;138;21;0;282;Enerjisa;0,0;2110,0;2110;0;0;0;0;0;0;0;0;113;24;-6;77;0;16;2;0
2023-08-06 05:00:00;05:00;1528;938;44;386;0;138;21;0;282;Enerjisa;0,0;2100,0;2100;0;0;0;0;0;0;0;0;141;27;18;77;0;17;0;0
2023-08-06 06:00:00;06:00;1197;600;52;385;0;138;21;0;282;Enerjisa;0,0;2110,0;2110;-1;0;-1;0;0;0;0;0;420;313;40;77;0;-11;0;0
2023-08-06 07:00:00;07:00;666;0;61;385;0;198;21;0;282;Enerjisa;0,0;1836,43;1836;-2;0;-2;0;0;0;0;0;184;55;44;77;0;6;0;0
2023-08-06 08:00:00;08:00;673;1;68;384;0;198;21;0;282;Enerjisa;0,0;2100,01;1000;-4;0;-4;0;0;0;0;0;164;0;71;77;0;15;0;0
2023-08-06 09:00:00;09:00;686;3;81;381;0;198;21;0;282;Enerjisa;0,0;2050,01;1300;-6;0;-6;0;0;0;0;0;94;-3;44;77;0;-25;2;0
2023-08-06 10:00:00;10:00;711;5;105;381;0;198;21;0;282;Enerjisa;0,0;1649,99;650;-7;0;-1;0;0;0;-6;0;101;-3;22;73;0;9;0;0
2023-08-06 11:00:00;11:00;945;8;124;382;0;410;21;0;282;Enerjisa;0,0;1649,99;675;1;0;-7;0;0;14;-6;0;107;-4;22;67;0;24;-1;0
2023-08-06 12:00:00;12:00;953;9;132;380;0;410;21;0;282;Enerjisa;0,0;1299,99;550;-14;0;-8;0;0;0;-6;0;77;-5;17;64;0;5;-3;0
2023-08-06 13:00:00;13:00;960;9;142;378;0;410;21;0;282;Enerjisa;0,0;1649,98;700;-19;0;-13;0;0;0;-6;0;36;-3;16;61;0;-40;2;0
2023-08-06 14:00:00;14:00;973;8;158;375;0;410;21;0;282;Enerjisa;0,0;1649,98;650;-31;0;-25;0;0;0;-6;0;20;-5;2;63;0;-46;6;0
2023-08-06 15:00:00;15:00;983;6;172;374;0;410;21;0;282;Enerjisa;0,0;1650,0;700;-39;0;-33;0;0;0;-6;0;37;-1;-2;61;0;-18;0;0
2023-08-06 16:00:00;16:00;912;204;177;371;0;138;21;0;282;Enerjisa;0,0;2000,0;2000;-47;0;-41;0;0;0;-6;0;122;48;-6;64;0;18;-1;0
2023-08-06 17:00:00;17:00;1423;720;173;370;0;138;21;0;282;Enerjisa;0,0;2032,75;2082;-26;25;-49;0;0;0;-1;0;34;-45;-4;68;0;16;0;0
2023-08-06 18:00:00;18:00;1599;907;159;373;0;138;21;0;282;Enerjisa;0,0;1899,99;2336;-42;0;-40;0;0;0;-1;0;248;23;-8;65;0;168;0;0
2023-08-06 19:00:00;19:00;1579;914;132;373;0;138;21;0;282;Enerjisa;0,0;2588,83;2588;-64;-21;-42;0;0;0;-1;0;140;43;4;74;0;19;0;0
2023-08-06 20:00:00;20:00;1772;917;100;373;0;291;90;0;282;Enerjisa;0,0;2596,25;2601;-202;-167;-29;0;0;0;-5;0;304;203;2;80;0;33;-15;0
2023-08-06 21:00:00;21:00;1751;921;76;372;0;291;90;0;282;Enerjisa;0,0;2594,59;2603;-112;-82;-29;0;0;0;-1;0;218;124;3;82;0;0;8;0
2023-08-06 22:00:00;22:00;1742;926;60;374;0;291;90;0;282;Enerjisa;0,0;2500,0;2520;-226;-202;-23;0;0;0;0;0;288;241;-2;84;0;-24;-10;0
2023-08-06 23:00:00;23:00;1742;931;50;378;0;291;90;0;282;Enerjisa;0,0;2346,55;2346;-142;-119;-19;0;0;0;-4;0;170;146;-12;80;0;-23;-19;0
2023-08-06 00:00:00;00:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2600,0;2602;0;0;0;0;0;0;0;0;156;0;0;0;156;0;0;0
2023-08-06 01:00:00;01:00;2410;0;0;0;2410;0;0;0;603;EREN;0,0;2399,99;2399;0;0;0;0;0;0;0;0;190;0;0;0;190;0;0;0
2023-08-06 02:00:00;02:00;2187;0;0;0;2187;0;0;0;603;EREN;0,0;2399,98;1900;0;0;0;0;0;0;0;0;416;0;0;0;416;0;0;0
2023-08-06 03:00:00;03:00;2139;0;0;0;2139;0;0;0;603;EREN;0,0;2187,5;2187;0;0;0;0;0;0;0;0;465;0;0;0;465;0;0;0
2023-08-06 04:00:00;04:00;2155;0;0;0;2155;0;0;0;603;EREN;0,0;2110,0;2110;0;0;0;0;0;0;0;0;459;0;0;0;459;0;0;0
2023-08-06 05:00:00;05:00;2155;0;0;0;2155;0;0;0;603;EREN;0,0;2100,0;2100;0;0;0;0;0;0;0;0;467;0;0;0;467;0;0;0
2023-08-06 06:00:00;06:00;2155;0;0;0;2155;0;0;0;603;EREN;0,0;2110,0;2110;0;0;0;0;0;0;0;0;466;0;0;0;466;0;0;0
2023-08-06 07:00:00;07:00;2139;0;0;0;2139;0;0;0;603;EREN;0,0;1836,43;1836;0;0;0;0;0;0;0;0;464;0;0;0;464;0;0;0
2023-08-06 08:00:00;08:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2100,01;1000;0;0;0;0;0;0;0;0;169;0;0;0;169;0;0;0
2023-08-06 09:00:00;09:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2050,01;1300;0;0;0;0;0;0;0;0;161;0;0;0;161;0;0;0
2023-08-06 10:00:00;10:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1649,99;650;0;0;0;0;0;0;0;0;164;0;0;0;164;0;0;0
2023-08-06 11:00:00;11:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1649,99;675;0;0;0;0;0;0;0;0;165;0;0;0;165;0;0;0
2023-08-06 12:00:00;12:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1299,99;550;0;0;0;0;0;0;0;0;-244;0;0;0;-244;0;0;0
2023-08-06 13:00:00;13:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1649,98;700;0;0;0;0;0;0;0;0;-108;0;0;0;-108;0;0;0
2023-08-06 14:00:00;14:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1649,98;650;0;0;0;0;0;0;0;0;75;0;0;0;75;0;0;0
2023-08-06 15:00:00;15:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1650,0;700;0;0;0;0;0;0;0;0;121;0;0;0;121;0;0;0
2023-08-06 16:00:00;16:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2000,0;2000;0;0;0;0;0;0;0;0;155;0;0;0;155;0;0;0
2023-08-06 17:00:00;17:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2032,75;2082;0;0;0;0;0;0;0;0;158;0;0;0;158;0;0;0
2023-08-06 18:00:00;18:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;1899,99;2336;0;0;0;0;0;0;0;0;152;0;0;0;152;0;0;0
2023-08-06 19:00:00;19:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2588,83;2588;0;0;0;0;0;0;0;0;158;0;0;0;158;0;0;0
2023-08-06 20:00:00;20:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2596,25;2601;0;0;0;0;0;0;0;0;163;0;0;0;163;0;0;0
2023-08-06 21:00:00;21:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2594,59;2603;0;0;0;0;0;0;0;0;163;0;0;0;163;0;0;0
2023-08-06 22:00:00;22:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2500,0;2520;0;0;0;0;0;0;0;0;166;0;0;0;166;0;0;0
2023-08-06 23:00:00;23:00;2439;0;0;0;2439;0;0;0;603;EREN;0,0;2346,55;2346;0;0;0;0;0;0;0;0;172;0;0;0;172;0;0;0
2023-08-06 00:00:00;00:00;740;740;0;0;0;0;0;0;11811;Gebze;0,0;2600,0;2602;546;546;0;0;0;0;0;0;206;206;0;0;0;0;0;0
2023-08-06 01:00:00;01:00;573;573;0;0;0;0;0;0;11811;Gebze;0,0;2399,99;2399;413;413;0;0;0;0;0;0;510;510;0;0;0;0;0;0
2023-08-06 02:00:00;02:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;2399,98;1900;764;764;0;0;0;0;0;0;12;12;0;0;0;0;0;0
2023-08-06 03:00:00;03:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;2187,5;2187;0;0;0;0;0;0;0;0;68;68;0;0;0;0;0;0
2023-08-06 04:00:00;04:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;2110,0;2110;49;49;0;0;0;0;0;0;30;30;0;0;0;0;0;0
2023-08-06 05:00:00;05:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;2100,0;2100;106;106;0;0;0;0;0;0;27;27;0;0;0;0;0;0
2023-08-06 06:00:00;06:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;2110,0;2110;0;0;0;0;0;0;0;0;107;107;0;0;0;0;0;0
2023-08-06 07:00:00;07:00;240;240;0;0;0;0;0;0;11811;Gebze;0,0;1836,43;1836;-115;-115;0;0;0;0;0;0;168;168;0;0;0;0;0;0
2023-08-06 08:00:00;08:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2100,01;1000;0;0;0;0;0;0;0;0;38;38;0;0;0;0;0;0
2023-08-06 09:00:00;09:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2050,01;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 10:00:00;10:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1649,99;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 11:00:00;11:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1649,99;675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 12:00:00;12:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1299,99;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 13:00:00;13:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1649,98;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 14:00:00;14:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1649,98;650;0;0;0;0;0;0;0;0;-2;-2;0;0;0;0;0;0
2023-08-06 15:00:00;15:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1650,0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 16:00:00;16:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2000,0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 17:00:00;17:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2032,75;2082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 18:00:00;18:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;1899,99;2336;8;8;0;0;0;0;0;0;4;4;0;0;0;0;0;0
2023-08-06 19:00:00;19:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2588,83;2588;200;200;0;0;0;0;0;0;19;19;0;0;0;0;0;0
2023-08-06 20:00:00;20:00;218;218;0;0;0;0;0;0;11811;Gebze;0,0;2596,25;2601;386;386;0;0;0;0;0;0;-3;-3;0;0;0;0;0;0
2023-08-06 21:00:00;21:00;206;206;0;0;0;0;0;0;11811;Gebze;0,0;2594,59;2603;497;497;0;0;0;0;0;0;9;9;0;0;0;0;0;0
2023-08-06 22:00:00;22:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2500,0;2520;700;700;0;0;0;0;0;0;20;20;0;0;0;0;0;0
2023-08-06 23:00:00;23:00;0;0;0;0;0;0;0;0;11811;Gebze;0,0;2346,55;2346;709;709;0;0;0;0;0;0;13;13;0;0;0;0;0;0
2023-08-06 00:00:00;00:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2600,0;2602;726;726;0;0;0;0;0;0;747;747;0;0;0;0;0;0
2023-08-06 01:00:00;01:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2399,99;2399;288;288;0;0;0;0;0;0;1110;1110;0;0;0;0;0;0
2023-08-06 02:00:00;02:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2399,98;1900;0;0;0;0;0;0;0;0;133;133;0;0;0;0;0;0
2023-08-06 03:00:00;03:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2187,5;2187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 04:00:00;04:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2110,0;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 05:00:00;05:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2100,0;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 06:00:00;06:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2110,0;2110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 07:00:00;07:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1836,43;1836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 08:00:00;08:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2100,01;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 09:00:00;09:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2050,01;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 10:00:00;10:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1649,99;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 11:00:00;11:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1649,99;675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 12:00:00;12:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1299,99;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 13:00:00;13:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1649,98;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 14:00:00;14:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1649,98;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 15:00:00;15:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1650,0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 16:00:00;16:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2000,0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 17:00:00;17:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2032,75;2082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 18:00:00;18:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;1899,99;2336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 19:00:00;19:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2588,83;2588;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2023-08-06 20:00:00;20:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2596,25;2601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 21:00:00;21:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2594,59;2603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-06 22:00:00;22:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2500,0;2520;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2023-08-06 23:00:00;23:00;0;0;0;0;0;0;0;0;11997;İzmir;0,0;2346,55;2346;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2023-08-06 00:00:00;00:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2600,0;2602;0;0;0;0;0;0;0;0;62;0;0;0;62;0;0;0
2023-08-06 01:00:00;01:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2399,99;2399;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 02:00:00;02:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2399,98;1900;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;0
2023-08-06 03:00:00;03:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2187,5;2187;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;0
2023-08-06 04:00:00;04:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2110,0;2110;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 05:00:00;05:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2100,0;2100;0;0;0;0;0;0;0;0;62;0;0;0;62;0;0;0
2023-08-06 06:00:00;06:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2110,0;2110;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 07:00:00;07:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1836,43;1836;0;0;0;0;0;0;0;0;62;0;0;0;62;0;0;0
2023-08-06 08:00:00;08:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2100,01;1000;0;0;0;0;0;0;0;0;-26;0;0;0;-26;0;0;0
2023-08-06 09:00:00;09:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2050,01;1300;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 10:00:00;10:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1649,99;650;0;0;0;0;0;0;0;0;-28;0;0;0;-28;0;0;0
2023-08-06 11:00:00;11:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1649,99;675;0;0;0;0;0;0;0;0;-18;0;0;0;-18;0;0;0
2023-08-06 12:00:00;12:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1299,99;550;0;0;0;0;0;0;0;0;-126;0;0;0;-126;0;0;0
2023-08-06 13:00:00;13:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1649,98;700;0;0;0;0;0;0;0;0;-122;0;0;0;-122;0;0;0
2023-08-06 14:00:00;14:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1649,98;650;0;0;0;0;0;0;0;0;-198;0;0;0;-198;0;0;0
2023-08-06 15:00:00;15:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1650,0;700;0;0;0;0;0;0;0;0;-214;0;0;0;-214;0;0;0
2023-08-06 16:00:00;16:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2000,0;2000;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0
2023-08-06 17:00:00;17:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2032,75;2082;0;0;0;0;0;0;0;0;66;0;0;0;66;0;0;0
2023-08-06 18:00:00;18:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;1899,99;2336;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;0
2023-08-06 19:00:00;19:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2588,83;2588;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 20:00:00;20:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2596,25;2601;0;0;0;0;0;0;0;0;64;0;0;0;64;0;0;0
2023-08-06 21:00:00;21:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2594,59;2603;0;0;0;0;0;0;0;0;56;0;0;0;56;0;0;0
2023-08-06 22:00:00;22:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2500,0;2520;0;0;0;0;0;0;0;0;68;0;0;0;68;0;0;0
2023-08-06 23:00:00;23:00;1266;0;0;0;1266;0;0;0;11033;CENAL;0,0;2346,55;2346;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;0
2023-08-06 00:00:00;00:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2600,0;2602;0;0;0;0;0;0;0;0;90;0;0;0;90;0;0;0
2023-08-06 01:00:00;01:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2399,99;2399;0;0;0;0;0;0;0;0;99;0;0;0;99;0;0;0
2023-08-06 02:00:00;02:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2399,98;1900;0;0;0;0;0;0;0;0;95;0;0;0;95;0;0;0
2023-08-06 03:00:00;03:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2187,5;2187;0;0;0;0;0;0;0;0;99;0;0;0;99;0;0;0
2023-08-06 04:00:00;04:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2110,0;2110;0;0;0;0;0;0;0;0;99;0;0;0;99;0;0;0
2023-08-06 05:00:00;05:00;1181;0;0;0;1181;0;0;0;13257;İSKEN;0,0;2100,0;2100;0;0;0;0;0;0;0;0;99;0;0;0;99;0;0;0
2023-08-06 06:00:00;06:00;1182;0;0;0;1182;0;0;0;13257;İSKEN;0,0;2110,0;2110;0;0;0;0;0;0;0;0;98;0;0;0;98;0;0;0
2023-08-06 07:00:00;07:00;1184;0;0;0;1184;0;0;0;13257;İSKEN;0,0;1836,43;1836;0;0;0;0;0;0;0;0;92;0;0;0;92;0;0;0
2023-08-06 08:00:00;08:00;1186;0;0;0;1186;0;0;0;13257;İSKEN;0,0;2100,01;1000;0;0;0;0;0;0;0;0;-239;0;0;0;-239;0;0;0
2023-08-06 09:00:00;09:00;1189;0;0;0;1189;0;0;0;13257;İSKEN;0,0;2050,01;1300;0;0;0;0;0;0;0;0;87;0;0;0;87;0;0;0
2023-08-06 10:00:00;10:00;1166;0;0;0;1166;0;0;0;13257;İSKEN;0,0;1649,99;650;25;0;0;0;25;0;0;0;-372;0;0;0;-372;0;0;0
2023-08-06 11:00:00;11:00;1070;0;0;0;1070;0;0;0;13257;İSKEN;0,0;1649,99;675;4;0;0;0;4;0;0;0;-386;0;0;0;-386;0;0;0
2023-08-06 12:00:00;12:00;856;0;0;0;856;0;0;0;13257;İSKEN;0,0;1299,99;550;170;0;0;0;170;0;0;0;-241;0;0;0;-241;0;0;0
2023-08-06 13:00:00;13:00;903;0;0;0;903;0;0;0;13257;İSKEN;0,0;1649,98;700;172;0;0;0;172;0;0;0;-558;0;0;0;-558;0;0;0
2023-08-06 14:00:00;14:00;865;0;0;0;865;0;0;0;13257;İSKEN;0,0;1649,98;650;76;0;0;0;76;0;0;0;-470;0;0;0;-470;0;0;0
2023-08-06 15:00:00;15:00;1074;0;0;0;1074;0;0;0;13257;İSKEN;0,0;1650,0;700;0;0;0;0;0;0;0;0;-372;0;0;0;-372;0;0;0
2023-08-06 16:00:00;16:00;1189;0;0;0;1189;0;0;0;13257;İSKEN;0,0;2000,0;2000;0;0;0;0;0;0;0;0;-265;0;0;0;-265;0;0;0
2023-08-06 17:00:00;17:00;1186;0;0;0;1186;0;0;0;13257;İSKEN;0,0;2032,75;2082;0;0;0;0;0;0;0;0;84;0;0;0;84;0;0;0
